Zeit;FahrradbrueckeFahrradbruecke;FahrradbrueckeFahrradbruecke stadteinwärts Fahrräder;FahrradbrueckeFahrradbruecke stadtauswärts Fahrräder;Symbol Wetter;Temperatur (°C);Gefühlte Temperatur (°C);Regen (mm)
15.08.2020 07:00;91;50;41;Leicht bewölkt;18;18;0
15.08.2020 08:00;234;120;114;Leicht bewölkt;20;20;0
15.08.2020 09:00;431;275;156;Leicht bewölkt;21;21;0
15.08.2020 10:00;620;344;276;Leicht bewölkt;23;24;0
15.08.2020 11:00;735;425;310;Leicht bewölkt;24;25;0
15.08.2020 12:00;736;368;368;Leicht bewölkt;25;27;0
15.08.2020 13:00;701;320;381;Leicht bewölkt;26;27;0
15.08.2020 14:00;693;324;369;Leicht bewölkt;26;27;0
15.08.2020 15:00;717;352;365;Leicht bewölkt;26;27;0
15.08.2020 16:00;723;342;381;Leicht bewölkt;25;27;0
15.08.2020 17:00;753;349;404;Leicht bewölkt;25;26;0
15.08.2020 18:00;745;378;367;Leicht bewölkt;24;26;0
15.08.2020 19:00;647;353;294;Leicht bewölkt;23;25;0
15.08.2020 20:00;519;230;289;Leicht bewölkt;22;22;0
15.08.2020 21:00;394;183;211;Leicht bewölkt;20;20;0
15.08.2020 22:00;311;120;191;Leicht bewölkt;19;19;0
15.08.2020 23:00;280;108;172;Leicht bewölkt;18;18;0
16.08.2020 00:00;191;75;116;Leicht bewölkt;17;17;0
16.08.2020 01:00;136;46;90;Leicht bewölkt;17;17;0
16.08.2020 02:00;65;18;47;Leicht bewölkt;16;16;0
16.08.2020 03:00;50;15;35;Leicht bewölkt;15;15;0
16.08.2020 04:00;36;11;25;Leicht bewölkt;16;16;0
16.08.2020 05:00;41;12;29;Leicht bewölkt;17;17;0
16.08.2020 06:00;41;22;19;Leicht bewölkt;17;17;0
16.08.2020 07:00;66;38;28;Leicht bewölkt;19;19;0
16.08.2020 08:00;181;114;67;Leicht bewölkt;21;21;0
16.08.2020 09:00;348;179;169;Leicht bewölkt;23;24;0
16.08.2020 10:00;469;238;231;Leicht bewölkt;24;25;0
16.08.2020 11:00;512;221;291;Leicht bewölkt;25;27;0
16.08.2020 12:00;493;249;244;Leicht bewölkt;27;28;0
16.08.2020 13:00;489;233;256;Leicht bewölkt;27;28;0
16.08.2020 14:00;570;273;297;Leicht bewölkt;27;28;0
16.08.2020 15:00;571;317;254;Leicht bewölkt;27;29;0
16.08.2020 16:00;518;236;282;Leicht bewölkt;27;29;0
16.08.2020 17:00;540;271;269;Leicht bewölkt;26;29;0
16.08.2020 18:00;605;279;326;Leicht bewölkt;26;29;0
16.08.2020 19:00;581;275;306;Leicht bewölkt;25;28;0
16.08.2020 20:00;419;180;239;Leicht bewölkt;24;27;0
16.08.2020 21:00;302;129;173;Leicht bewölkt;23;26;0
16.08.2020 22:00;192;71;121;Leicht bewölkt;22;22;0
16.08.2020 23:00;122;53;69;Stellenweiser Regenfall;20;20;0
17.08.2020 00:00;78;32;46;Stellenweiser Regenfall;19;19;0
17.08.2020 01:00;29;10;19;Stellenweiser Regenfall;18;18;0
17.08.2020 02:00;9;4;5;Leicht bewölkt;17;17;9
17.08.2020 03:00;4;0;4;Leicht bewölkt;16;16;12
17.08.2020 04:00;0;0;0;Leicht bewölkt;16;16;6
17.08.2020 05:00;0;0;0;Mäßiger bis starker Regenschauer;17;17;13
17.08.2020 06:00;120;75;45;Mäßiger bis starker Regenschauer;17;17;17
17.08.2020 07:00;284;166;118;Mäßiger bis starker Regenschauer;17;17;9
17.08.2020 08:00;416;232;184;Mäßiger bis starker Regenschauer;17;17;19
17.08.2020 09:00;318;203;115;Mäßiger bis starker Regenschauer;17;17;25
17.08.2020 10:00;235;119;116;Mäßiger bis starker Regenschauer;17;17;12
17.08.2020 11:00;297;161;136;Mäßiger Regenfall;17;17;22
17.08.2020 12:00;388;179;209;Mäßiger Regenfall;16;16;29
17.08.2020 13:00;503;273;230;Mäßiger Regenfall;18;18;15
17.08.2020 14:00;659;367;292;Teilweise mäßiger Regenfall;19;19;7
17.08.2020 15:00;669;334;335;Teilweise mäßiger Regenfall;20;20;1
17.08.2020 16:00;708;319;389;Teilweise mäßiger Regenfall;20;20;5
17.08.2020 17:00;813;354;459;Leicht bewölkt;20;20;0
17.08.2020 18:00;682;314;368;Leicht bewölkt;19;19;0
17.08.2020 19:00;549;248;301;Leicht bewölkt;18;18;0
17.08.2020 20:00;456;206;250;Leicht bewölkt;17;17;0
17.08.2020 21:00;325;117;208;Leicht bewölkt;16;16;0
17.08.2020 22:00;189;73;116;Leicht bewölkt;15;16;0
17.08.2020 23:00;90;36;54;Stellenweiser Regenfall;15;15;7
18.08.2020 00:00;68;25;43;Stellenweiser Regenfall;15;15;1
18.08.2020 01:00;38;8;30;Stellenweiser Regenfall;14;15;5
18.08.2020 02:00;15;10;5;Stellenweiser Regenfall;14;14;2
18.08.2020 03:00;11;6;5;Stellenweiser Regenfall;14;14;3
18.08.2020 04:00;18;12;6;Stellenweiser Regenfall;14;14;2
18.08.2020 05:00;48;35;13;Leicht bewölkt;14;14;0
18.08.2020 06:00;157;101;56;Leicht bewölkt;15;15;0
18.08.2020 07:00;343;203;140;Leicht bewölkt;16;16;0
18.08.2020 08:00;592;348;244;Bewölkt;17;17;3
18.08.2020 09:00;622;373;249;Bewölkt;18;18;4
18.08.2020 10:00;651;367;284;Bewölkt;19;19;2
18.08.2020 11:00;754;419;335;Stellenweiser Regenfall;20;20;7
18.08.2020 12:00;732;323;409;Stellenweiser Regenfall;21;21;9
18.08.2020 13:00;675;327;348;Stellenweiser Regenfall;21;21;5
18.08.2020 14:00;787;394;393;Mäßiger bis starker Regenschauer;22;22;8
18.08.2020 15:00;765;344;421;Mäßiger bis starker Regenschauer;22;24;11
18.08.2020 16:00;889;439;450;Mäßiger bis starker Regenschauer;22;22;5
18.08.2020 17:00;837;407;430;Stellenweiser Regenfall;22;22;11
18.08.2020 18:00;754;320;434;Stellenweiser Regenfall;21;21;15
18.08.2020 19:00;519;233;286;Stellenweiser Regenfall;21;21;7
18.08.2020 20:00;481;205;276;Mäßiger bis starker Regenschauer;20;20;11
18.08.2020 21:00;320;129;191;Mäßiger bis starker Regenschauer;19;19;15
18.08.2020 22:00;238;104;134;Mäßiger bis starker Regenschauer;17;17;7
18.08.2020 23:00;145;61;84;Mäßiger bis starker Regenschauer;15;15;12
19.08.2020 00:00;61;20;41;Mäßiger bis starker Regenschauer;14;14;16
19.08.2020 01:00;56;21;35;Mäßiger bis starker Regenschauer;13;13;8
19.08.2020 02:00;24;10;14;Mäßiger bis starker Regenschauer;13;13;5
19.08.2020 03:00;11;4;7;Mäßiger bis starker Regenschauer;13;13;6
19.08.2020 04:00;22;15;7;Mäßiger bis starker Regenschauer;13;13;3
19.08.2020 05:00;61;38;23;Stellenweiser Regenfall;14;14;1
19.08.2020 06:00;135;88;47;Stellenweiser Regenfall;14;14;1
19.08.2020 07:00;394;233;161;Stellenweiser Regenfall;16;16;1
19.08.2020 08:00;505;302;203;Stellenweiser Regenfall;18;18;0
19.08.2020 09:00;600;342;258;Stellenweiser Regenfall;20;20;0
19.08.2020 10:00;633;365;268;Stellenweiser Regenfall;21;21;0
19.08.2020 11:00;719;408;311;Leicht bewölkt;23;24;0
19.08.2020 12:00;723;353;370;Leicht bewölkt;24;26;0
19.08.2020 13:00;722;364;358;Leicht bewölkt;24;26;0
19.08.2020 14:00;877;471;406;Leicht bewölkt;25;26;0
19.08.2020 15:00;874;427;447;Leicht bewölkt;25;26;0
19.08.2020 16:00;915;427;488;Leicht bewölkt;25;27;0
19.08.2020 17:00;1025;487;538;Leicht bewölkt;25;27;0
19.08.2020 18:00;943;375;568;Leicht bewölkt;24;27;0
19.08.2020 19:00;714;329;385;Leicht bewölkt;24;27;0
19.08.2020 20:00;577;255;322;Leicht bewölkt;23;26;0
19.08.2020 21:00;361;140;221;Leicht bewölkt;22;26;0
19.08.2020 22:00;270;105;165;Leicht bewölkt;20;20;0
19.08.2020 23:00;238;96;142;Leicht bewölkt;18;18;0
20.08.2020 00:00;110;35;75;Leicht bewölkt;17;17;0
20.08.2020 01:00;47;14;33;Leicht bewölkt;17;17;0
20.08.2020 02:00;26;9;17;Leicht bewölkt;17;17;0
20.08.2020 03:00;12;4;8;Leicht bewölkt;17;17;0
20.08.2020 04:00;27;16;11;Leicht bewölkt;18;18;0
20.08.2020 05:00;52;29;23;Leicht bewölkt;18;18;0
20.08.2020 06:00;155;98;57;Leicht bewölkt;19;19;0
20.08.2020 07:00;342;200;142;Leicht bewölkt;21;21;0
20.08.2020 08:00;523;289;234;Leicht bewölkt;23;23;0
20.08.2020 09:00;563;358;205;Leicht bewölkt;25;25;0
20.08.2020 10:00;664;340;324;Leicht bewölkt;26;26;0
20.08.2020 11:00;688;340;348;Leicht bewölkt;27;28;0
20.08.2020 12:00;750;356;394;Leicht bewölkt;29;29;0
20.08.2020 13:00;745;353;392;Leicht bewölkt;29;30;0
20.08.2020 14:00;721;337;384;Leicht bewölkt;30;30;0
20.08.2020 15:00;768;354;414;Leicht bewölkt;30;31;0
20.08.2020 16:00;933;434;499;Leicht bewölkt;30;31;0
20.08.2020 17:00;954;428;526;Leicht bewölkt;29;31;0
20.08.2020 18:00;946;426;520;Leicht bewölkt;29;31;0
20.08.2020 19:00;803;368;435;Leicht bewölkt;28;31;0
20.08.2020 20:00;610;264;346;Leicht bewölkt;28;30;0
20.08.2020 21:00;461;186;275;Leicht bewölkt;27;30;0
20.08.2020 22:00;310;110;200;Leicht bewölkt;25;27;0
20.08.2020 23:00;188;72;116;Leicht bewölkt;22;24;0
21.08.2020 00:00;112;32;80;Leicht bewölkt;20;20;0
21.08.2020 01:00;65;22;43;Leicht bewölkt;19;19;0
21.08.2020 02:00;35;12;23;Leicht bewölkt;18;18;0
21.08.2020 03:00;14;6;8;Leicht bewölkt;18;18;0
21.08.2020 04:00;29;18;11;Leicht bewölkt;18;18;0
21.08.2020 05:00;53;31;22;Leicht bewölkt;19;19;0
21.08.2020 06:00;150;100;50;Leicht bewölkt;20;20;0
21.08.2020 07:00;376;206;170;Leicht bewölkt;21;21;0
21.08.2020 08:00;542;332;210;Leicht bewölkt;23;24;0
21.08.2020 09:00;621;394;227;Leicht bewölkt;25;26;0
21.08.2020 10:00;687;388;299;Leicht bewölkt;27;28;0
21.08.2020 11:00;712;335;377;Leicht bewölkt;29;31;0
21.08.2020 12:00;725;340;385;Leicht bewölkt;31;33;0
21.08.2020 13:00;736;309;427;Leicht bewölkt;31;34;0
21.08.2020 14:00;698;334;364;Leicht bewölkt;31;34;0
21.08.2020 15:00;711;332;379;Leicht bewölkt;32;34;0
21.08.2020 16:00;706;341;365;Leicht bewölkt;31;33;0
21.08.2020 17:00;716;339;377;Leicht bewölkt;30;32;0
21.08.2020 18:00;770;357;413;Leicht bewölkt;29;31;0
21.08.2020 19:00;727;341;386;Leicht bewölkt;28;30;0
21.08.2020 20:00;596;262;334;Leicht bewölkt;27;29;0
21.08.2020 21:00;405;176;229;Leicht bewölkt;25;27;0
21.08.2020 22:00;329;105;224;Leicht bewölkt;24;26;0
21.08.2020 23:00;297;127;170;Leicht bewölkt;22;24;0
22.08.2020 00:00;192;93;99;Leicht bewölkt;21;21;0
22.08.2020 01:00;146;62;84;Leicht bewölkt;20;20;0
22.08.2020 02:00;79;26;53;Leicht bewölkt;19;19;0
22.08.2020 03:00;52;14;38;Leicht bewölkt;18;18;0
22.08.2020 04:00;24;13;11;Leicht bewölkt;18;18;0
22.08.2020 05:00;35;20;15;Leicht bewölkt;19;19;0
22.08.2020 06:00;58;35;23;Leicht bewölkt;19;19;0
22.08.2020 07:00;101;44;57;Leicht bewölkt;19;19;0
22.08.2020 08:00;192;103;89;Leicht bewölkt;20;20;1
22.08.2020 09:00;359;222;137;Leicht bewölkt;21;21;2
22.08.2020 10:00;311;177;134;Leicht bewölkt;22;22;1
22.08.2020 11:00;410;226;184;Leichter Regenschauer;23;23;1
22.08.2020 12:00;425;243;182;Leichter Regenschauer;24;25;1
22.08.2020 13:00;317;164;153;Leichter Regenschauer;24;25;0
22.08.2020 14:00;446;210;236;Leicht bewölkt;25;26;1
22.08.2020 15:00;497;272;225;Leicht bewölkt;26;27;1
22.08.2020 16:00;536;307;229;Leicht bewölkt;25;26;1
22.08.2020 17:00;604;304;300;Stellenweiser Regenfall;24;26;0
22.08.2020 18:00;651;310;341;Stellenweiser Regenfall;24;26;0
22.08.2020 19:00;484;236;248;Stellenweiser Regenfall;23;25;0
22.08.2020 20:00;411;183;228;Leicht bewölkt;21;21;2
22.08.2020 21:00;248;95;153;Leicht bewölkt;20;20;2
22.08.2020 22:00;212;82;130;Leicht bewölkt;19;19;1
22.08.2020 23:00;192;63;129;Bewölkt;18;18;0
23.08.2020 00:00;153;67;86;Bewölkt;17;17;0
23.08.2020 01:00;85;34;51;Bewölkt;16;16;0
23.08.2020 02:00;67;24;43;Leicht bewölkt;16;16;0
23.08.2020 03:00;50;26;24;Leicht bewölkt;16;16;0
23.08.2020 04:00;44;14;30;Leicht bewölkt;16;16;0
23.08.2020 05:00;31;18;13;Bewölkt;16;16;0
23.08.2020 06:00;31;17;14;Bewölkt;16;16;0
23.08.2020 07:00;51;33;18;Bewölkt;17;17;0
23.08.2020 08:00;125;66;59;Leicht bewölkt;18;18;0
23.08.2020 09:00;203;116;87;Leicht bewölkt;19;19;0
23.08.2020 10:00;319;171;148;Leicht bewölkt;20;20;0
23.08.2020 11:00;446;251;195;Leicht bewölkt;21;21;0
23.08.2020 12:00;510;234;276;Leicht bewölkt;22;22;0
23.08.2020 13:00;438;210;228;Leicht bewölkt;22;22;0
23.08.2020 14:00;567;303;264;Leicht bewölkt;22;24;0
23.08.2020 15:00;565;292;273;Leicht bewölkt;22;25;0
23.08.2020 16:00;551;264;287;Leicht bewölkt;21;21;0
23.08.2020 17:00;556;275;281;Leicht bewölkt;20;20;0
23.08.2020 18:00;588;293;295;Leicht bewölkt;20;20;0
23.08.2020 19:00;583;289;294;Leicht bewölkt;18;19;0
23.08.2020 20:00;407;162;245;Leicht bewölkt;17;18;0
23.08.2020 21:00;187;79;108;Leicht bewölkt;16;17;0
23.08.2020 22:00;133;52;81;Leicht bewölkt;16;16;0
23.08.2020 23:00;234;114;120;Leicht bewölkt;15;15;0
24.08.2020 00:00;78;35;43;Leicht bewölkt;14;14;0
24.08.2020 01:00;29;10;19;Leicht bewölkt;13;13;0
24.08.2020 02:00;18;6;12;Bewölkt;13;13;0
24.08.2020 03:00;8;6;2;Bewölkt;12;12;0
24.08.2020 04:00;10;9;1;Bewölkt;12;12;0
24.08.2020 05:00;39;24;15;Leicht bewölkt;12;12;0
24.08.2020 06:00;172;103;69;Leicht bewölkt;13;13;0
24.08.2020 07:00;371;187;184;Leicht bewölkt;14;14;0
24.08.2020 08:00;490;268;222;Leicht bewölkt;16;16;0
24.08.2020 09:00;475;287;188;Leicht bewölkt;18;18;0
24.08.2020 10:00;584;367;217;Leicht bewölkt;19;19;0
24.08.2020 11:00;652;343;309;Leicht bewölkt;20;20;0
24.08.2020 12:00;684;317;367;Leicht bewölkt;21;21;0
24.08.2020 13:00;615;320;295;Leicht bewölkt;21;21;0
24.08.2020 14:00;740;359;381;Leicht bewölkt;21;21;0
24.08.2020 15:00;828;422;406;Leicht bewölkt;21;21;0
24.08.2020 16:00;863;405;458;Leicht bewölkt;20;20;0
24.08.2020 17:00;983;434;549;Stellenweiser Regenfall;19;19;1
24.08.2020 18:00;831;353;478;Stellenweiser Regenfall;18;18;2
24.08.2020 19:00;618;262;356;Stellenweiser Regenfall;17;17;1
24.08.2020 20:00;483;205;278;Stellenweiser Regenfall;16;16;1
24.08.2020 21:00;318;151;167;Stellenweiser Regenfall;15;15;2
24.08.2020 22:00;221;83;138;Stellenweiser Regenfall;14;14;1
24.08.2020 23:00;138;40;98;Leicht bewölkt;13;13;0
25.08.2020 00:00;62;25;37;Leicht bewölkt;13;13;0
25.08.2020 01:00;33;16;17;Leicht bewölkt;12;12;0
25.08.2020 02:00;20;9;11;Leicht bewölkt;11;11;0
25.08.2020 03:00;10;7;3;Leicht bewölkt;10;10;0
25.08.2020 04:00;15;11;4;Leicht bewölkt;10;10;0
25.08.2020 05:00;49;33;16;Leicht bewölkt;11;11;0
25.08.2020 06:00;169;96;73;Leicht bewölkt;12;12;0
25.08.2020 07:00;422;231;191;Leicht bewölkt;14;14;0
25.08.2020 08:00;584;339;245;Leicht bewölkt;16;16;0
25.08.2020 09:00;659;378;281;Leicht bewölkt;18;18;0
25.08.2020 10:00;642;337;305;Leicht bewölkt;20;20;0
25.08.2020 11:00;673;357;316;Leicht bewölkt;21;21;0
25.08.2020 12:00;774;351;423;Leicht bewölkt;23;23;0
25.08.2020 13:00;720;376;344;Leicht bewölkt;23;24;0
25.08.2020 14:00;864;437;427;Leicht bewölkt;24;25;0
25.08.2020 15:00;772;367;405;Leicht bewölkt;24;25;0
25.08.2020 16:00;929;428;501;Leicht bewölkt;23;25;0
25.08.2020 17:00;965;462;503;Leicht bewölkt;23;24;0
25.08.2020 18:00;901;375;526;Leicht bewölkt;22;24;0
25.08.2020 19:00;678;294;384;Leicht bewölkt;21;21;0
25.08.2020 20:00;514;213;301;Sonnig;20;20;0
25.08.2020 21:00;366;156;210;Sonnig;19;19;0
25.08.2020 22:00;185;66;119;Sonnig;18;18;0
25.08.2020 23:00;132;54;78;Leicht bewölkt;17;17;0
26.08.2020 00:00;92;21;71;Leicht bewölkt;16;16;0
26.08.2020 01:00;42;10;32;Leicht bewölkt;15;15;0
26.08.2020 02:00;19;7;12;Leicht bewölkt;15;15;0
26.08.2020 03:00;13;4;9;Leicht bewölkt;14;14;0
26.08.2020 04:00;14;6;8;Leicht bewölkt;15;14;0
26.08.2020 05:00;46;28;18;Leicht bewölkt;15;15;0
26.08.2020 06:00;167;100;67;Leicht bewölkt;16;15;0
26.08.2020 07:00;379;218;161;Leicht bewölkt;17;17;0
26.08.2020 08:00;531;300;231;Leicht bewölkt;18;18;0
26.08.2020 09:00;571;341;230;Leicht bewölkt;19;19;0
26.08.2020 10:00;590;337;253;Leicht bewölkt;20;20;0
26.08.2020 11:00;685;325;360;Leicht bewölkt;21;21;0
26.08.2020 12:00;666;308;358;Leicht bewölkt;22;24;0
26.08.2020 13:00;704;338;366;Leicht bewölkt;23;24;0
26.08.2020 14:00;731;368;363;Leicht bewölkt;23;24;0
26.08.2020 15:00;821;458;363;Leicht bewölkt;23;25;0
26.08.2020 16:00;872;428;444;Leicht bewölkt;22;24;0
26.08.2020 17:00;983;440;543;Leicht bewölkt;21;21;0
26.08.2020 18:00;884;393;491;Leicht bewölkt;21;21;0
26.08.2020 19:00;644;301;343;Leicht bewölkt;20;20;0
26.08.2020 20:00;542;224;318;Leicht bewölkt;19;19;0
26.08.2020 21:00;352;128;224;Leicht bewölkt;18;18;0
26.08.2020 22:00;277;97;180;Leicht bewölkt;17;17;0
26.08.2020 23:00;191;75;116;Leicht bewölkt;15;15;0
27.08.2020 00:00;91;35;56;Leicht bewölkt;14;14;0
27.08.2020 01:00;84;22;62;Leicht bewölkt;13;13;0
27.08.2020 02:00;23;11;12;Leicht bewölkt;12;12;0
27.08.2020 03:00;22;10;12;Leicht bewölkt;11;11;0
27.08.2020 04:00;12;7;5;Leicht bewölkt;11;11;0
27.08.2020 05:00;48;28;20;Leicht bewölkt;12;12;0
27.08.2020 06:00;168;105;63;Leicht bewölkt;13;13;0
27.08.2020 07:00;362;194;168;Leicht bewölkt;14;14;0
27.08.2020 08:00;515;304;211;Leicht bewölkt;16;16;0
27.08.2020 09:00;561;326;235;Leicht bewölkt;18;18;0
27.08.2020 10:00;550;293;257;Leicht bewölkt;19;19;0
27.08.2020 11:00;694;371;323;Leicht bewölkt;20;20;0
27.08.2020 12:00;653;312;341;Leicht bewölkt;21;21;0
27.08.2020 13:00;672;320;352;Leicht bewölkt;21;21;0
27.08.2020 14:00;782;421;361;Leicht bewölkt;22;22;0
27.08.2020 15:00;881;451;430;Leicht bewölkt;22;25;0
27.08.2020 16:00;933;464;469;Leicht bewölkt;22;22;0
27.08.2020 17:00;962;418;544;Leicht bewölkt;21;21;0
27.08.2020 18:00;855;402;453;Leicht bewölkt;21;21;0
27.08.2020 19:00;694;306;388;Leicht bewölkt;20;20;0
27.08.2020 20:00;507;234;273;Leicht bewölkt;18;18;0
27.08.2020 21:00;353;133;220;Leicht bewölkt;17;17;0
27.08.2020 22:00;258;89;169;Leicht bewölkt;16;16;0
27.08.2020 23:00;173;63;110;Leicht bewölkt;14;14;0
28.08.2020 00:00;92;26;66;Leicht bewölkt;13;13;0
28.08.2020 01:00;62;19;43;Leicht bewölkt;13;13;0
28.08.2020 02:00;38;19;19;Leicht bewölkt;13;13;0
28.08.2020 03:00;23;9;14;Leicht bewölkt;13;13;0
28.08.2020 04:00;12;8;4;Leicht bewölkt;13;13;0
28.08.2020 05:00;44;23;21;Leicht bewölkt;14;14;0
28.08.2020 06:00;138;85;53;Leicht bewölkt;14;14;0
28.08.2020 07:00;305;148;157;Leicht bewölkt;16;16;0
28.08.2020 08:00;508;280;228;Leicht bewölkt;18;18;0
28.08.2020 09:00;566;322;244;Leicht bewölkt;19;19;0
28.08.2020 10:00;695;413;282;Leicht bewölkt;21;21;0
28.08.2020 11:00;668;356;312;Leicht bewölkt;22;24;0
28.08.2020 12:00;731;365;366;Leicht bewölkt;23;25;0
28.08.2020 13:00;698;347;351;Leicht bewölkt;22;24;0
28.08.2020 14:00;712;333;379;Leicht bewölkt;21;21;3
28.08.2020 15:00;645;309;336;Leicht bewölkt;20;20;4
28.08.2020 16:00;517;232;285;Leicht bewölkt;19;19;2
28.08.2020 17:00;468;207;261;Leichter Regenfall;17;17;1
28.08.2020 18:00;384;167;217;Leichter Regenfall;16;16;2
28.08.2020 19:00;266;106;160;Leichter Regenfall;15;15;1
28.08.2020 20:00;193;89;104;Bedeckt;15;15;16
28.08.2020 21:00;119;57;62;Bedeckt;14;14;21
28.08.2020 22:00;102;42;60;Bedeckt;14;13;11
28.08.2020 23:00;93;28;65;Mäßiger Regenfall;13;13;15
29.08.2020 00:00;76;27;49;Mäßiger Regenfall;13;12;2
29.08.2020 01:00;93;30;63;Mäßiger Regenfall;13;12;1
29.08.2020 02:00;37;17;20;Teilweise mäßiger Regenfall;12;12;7
29.08.2020 03:00;32;7;25;Teilweise mäßiger Regenfall;12;12;9
29.08.2020 04:00;11;3;8;Teilweise mäßiger Regenfall;12;12;5
29.08.2020 05:00;27;14;13;Stellenweiser leichter Regenfall;12;12;5
29.08.2020 06:00;43;27;16;Stellenweiser leichter Regenfall;12;12;6
29.08.2020 07:00;76;40;36;Stellenweiser leichter Regenfall;13;13;3
29.08.2020 08:00;136;79;57;Leichter Regenfall;13;13;5
29.08.2020 09:00;303;190;113;Leichter Regenfall;13;13;7
29.08.2020 10:00;415;242;173;Leichter Regenfall;13;13;3
29.08.2020 11:00;414;198;216;Stellenweiser leichter Regenfall;13;13;21
29.08.2020 12:00;303;156;147;Stellenweiser leichter Regenfall;14;13;28
29.08.2020 13:00;262;124;138;Stellenweiser leichter Regenfall;14;14;14
29.08.2020 14:00;235;106;129;Starker Regenfall;14;14;22
29.08.2020 15:00;235;95;140;Starker Regenfall;14;14;3
29.08.2020 16:00;208;81;127;Starker Regenfall;14;14;15
29.08.2020 17:00;195;93;102;Mäßiger Regenfall;14;14;32
29.08.2020 18:00;219;109;110;Mäßiger Regenfall;14;14;43
29.08.2020 19:00;161;79;82;Mäßiger Regenfall;13;13;22
29.08.2020 20:00;129;50;79;Starker Regenfall;13;13;18
29.08.2020 21:00;96;58;38;Starker Regenfall;12;12;24
29.08.2020 22:00;82;34;48;Starker Regenfall;12;12;12
29.08.2020 23:00;86;42;44;Mäßiger Regenfall;12;12;12
30.08.2020 00:00;74;26;48;Mäßiger Regenfall;12;12;16
30.08.2020 01:00;52;23;29;Mäßiger Regenfall;12;12;8
30.08.2020 02:00;29;12;17;Mäßiger Regenfall;12;12;13
30.08.2020 03:00;26;10;16;Mäßiger Regenfall;12;12;18
30.08.2020 04:00;10;5;5;Mäßiger Regenfall;12;12;9
30.08.2020 05:00;15;8;7;Mäßiger Regenfall;12;12;17
30.08.2020 06:00;18;13;5;Mäßiger Regenfall;12;12;23
30.08.2020 07:00;15;11;4;Mäßiger Regenfall;12;12;11
30.08.2020 08:00;21;8;13;Mäßiger Regenfall;13;12;16
30.08.2020 09:00;51;25;26;Mäßiger Regenfall;13;12;21
30.08.2020 10:00;56;24;32;Mäßiger Regenfall;13;12;11
30.08.2020 11:00;57;26;31;Mäßiger Regenfall;13;12;25
30.08.2020 12:00;59;30;29;Mäßiger Regenfall;13;12;33
30.08.2020 13:00;69;23;46;Mäßiger Regenfall;13;12;17
30.08.2020 14:00;127;61;66;Starker Regenfall;12;11;31
30.08.2020 15:00;119;61;58;Starker Regenfall;12;11;41
30.08.2020 16:00;106;58;48;Starker Regenfall;12;11;21
30.08.2020 17:00;85;44;41;Starker Regenfall;11;10;21
30.08.2020 18:00;96;53;43;Starker Regenfall;11;10;28
30.08.2020 19:00;120;52;68;Starker Regenfall;11;10;14
30.08.2020 20:00;97;40;57;Mäßiger Regenfall;11;11;7
30.08.2020 21:00;72;35;37;Mäßiger Regenfall;11;11;9
30.08.2020 22:00;48;20;28;Mäßiger Regenfall;11;11;5
30.08.2020 23:00;41;21;20;Stellenweiser Nieselregen;10;10;1
31.08.2020 00:00;26;11;15;Stellenweiser Nieselregen;10;10;1
31.08.2020 01:00;16;11;5;Stellenweiser Nieselregen;10;10;0
31.08.2020 02:00;11;9;2;Leicht bewölkt;10;10;0
31.08.2020 03:00;3;2;1;Leicht bewölkt;10;10;0
31.08.2020 04:00;3;1;2;Leicht bewölkt;10;10;0
31.08.2020 05:00;36;22;14;Bewölkt;10;10;0
31.08.2020 06:00;160;95;65;Bewölkt;10;10;0
31.08.2020 07:00;314;163;151;Bewölkt;11;11;0
31.08.2020 08:00;495;282;213;Leicht bewölkt;12;12;0
31.08.2020 09:00;418;256;162;Leicht bewölkt;13;13;0
31.08.2020 10:00;502;298;204;Leicht bewölkt;14;14;0
31.08.2020 11:00;505;280;225;Leicht bewölkt;15;15;0
31.08.2020 12:00;589;286;303;Leicht bewölkt;16;16;0
31.08.2020 13:00;600;292;308;Leicht bewölkt;17;17;0
31.08.2020 14:00;672;376;296;Leicht bewölkt;17;17;1
31.08.2020 15:00;726;388;338;Leicht bewölkt;18;18;1
31.08.2020 16:00;754;373;381;Leicht bewölkt;17;17;0
31.08.2020 17:00;836;365;471;Stellenweiser Regenfall;17;17;0
31.08.2020 18:00;735;353;382;Stellenweiser Regenfall;17;17;0
31.08.2020 19:00;473;205;268;Stellenweiser Regenfall;16;16;0
31.08.2020 20:00;312;139;173;Leicht bewölkt;15;15;4
31.08.2020 21:00;208;92;116;Leicht bewölkt;15;15;5
31.08.2020 22:00;151;66;85;Leicht bewölkt;14;14;2
31.08.2020 23:00;81;39;42;Leichter Regenschauer;13;13;5
01.09.2020 00:00;36;12;24;Leichter Regenschauer;12;12;7
01.09.2020 01:00;37;13;24;Leichter Regenschauer;11;11;3
01.09.2020 02:00;19;12;7;Leichter Regenschauer;10;11;3
01.09.2020 03:00;9;7;2;Leichter Regenschauer;10;10;4
01.09.2020 04:00;10;5;5;Leichter Regenschauer;10;10;2
01.09.2020 05:00;42;26;16;Leichter Regenschauer;10;10;1
01.09.2020 06:00;156;102;54;Leichter Regenschauer;11;11;1
01.09.2020 07:00;376;198;178;Leichter Regenschauer;12;12;0
01.09.2020 08:00;595;344;251;Leichter Nebel;13;13;0
01.09.2020 09:00;477;281;196;Leichter Nebel;14;14;0
